# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        9927         0.56113         50.2622         9.40701         3.97885
        9928        0.934253        0.333393        -6.19206         7.65636
        9929        0.519173        0.138572       -0.720601         4.52325
        9930           2.543         1.92713       -0.246333        0.308683
        9931         1.75554         1.24063         0.31175        0.527791
        9932         2.64867        0.732366         1.36749         5.10344
        9933        -642.293        -321.033        -63.9348        -23.7794
        9934        -1.62716        -1.19409       -0.438257        -2.61833
        9935        0.843368        0.107175        0.125569        -0.24554
        9936        0.843962       -0.756121       -0.147363        -1.55023
        9937       -0.978796         2.58451         1.02902        0.959699
        9938        0.889006         123.249         24.8608         2.35036
        9939        0.705137        0.291247        0.905994       -0.953419
        9940         3.37872        0.403527        0.909445      -0.0422131
        9941         1.29839        0.629366        0.793916       -0.865414
        9942        -1.26332       0.0903203      -0.0538766         8.13616
        9943        0.484818         -4.1231        -1.66691        -28.2817
        9944         43.6855         25.9942         4.72125        0.762423
        9945       -0.804931        -0.25567         21.0373         4.30942
        9946        -7.99501         -4.8078        -1.18142        -1.90721
        9947        -2.58565       -0.799406         0.62999        -3.75895
        9948        -0.94858        -17.5057        -3.74152       -0.436075
        9949         19.3063         9.36209        0.692117         0.50699
        9950       -0.459996        0.117551         3.18833       -0.957534
        9951         1.70468        0.533655         1.74334        0.710845
        9952       -0.663481        -2.61042       -0.361559       -0.385565
        9953          1.5606          18.821         3.47484        -4.72864
        9954        -5.04163        -2.06978       -0.277126        -4.92878
        9955        -6.91044        -3.41082       -0.306594       -0.490101
        9956         0.26119       -0.358641       -0.812764         1.02106
        9957        -4.78103        -2.00029       -0.364794        -4.07981
        9958        -2.15635       -0.128569         1.11386        -1.28717
        9959         1.76348        0.968599         1.32522          -1.532
        9960       -0.650577        -1.01748         1.11928       -0.814548
        9961         1.82142        0.982456        0.494205        0.142877
        9962       -0.381625         -6.9585        -2.63472        -1.33564
        9963        0.988159        0.794312        0.111335        0.341922
        9964       -0.821894       -0.332992        0.715827          -1.634
        9965        -1.64395       -0.522699         4.40995        -1.34166
        9966        0.847186        0.432989        -3.68734        -0.10994
        9967         2.13718         1.75635          1.0441        0.286607
        9968          0.7946        -1.02587       0.0679406         2.19489
        9969         4.67309        -1.48048        -1.88954        -1.12007
        9970         -3.2149        -2.08677      -0.0248371       -0.687565
        9971        0.997454         3.39221         5.19124       -0.725222
        9972        0.846305        0.511734         1.36683        0.653604
        9973       -0.572335       -0.807704        -1.09918       0.0256242
        9974       -0.902001        0.114577       -0.401022        -8.09385
        9975       -0.428191        -2.98808       -0.887291        -4.05035
        9976        0.953509       -0.628127         1.28534        0.547802
        9977       -0.624157        0.674931        0.338137        -2.06824
        9978       -0.149446       -0.328917        0.776676        0.175563
        9979       -0.439311       -0.562907         1.09451       0.0330678
